case,frame_file,full_file_path,groundtruth,gpt_response,original_response,timestamp
extraction_results.csv,row36_grasping_retractor.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row36_grasping_retractor.png,grasping retractor,Small Grasping Retractor,"{
  ""instruments"": [
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:12:51
extraction_results.csv,row37_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row37_monopolar_curved_scissors.png,monopolar curved scissors,"Small Grasping Retractor, Monopolar Curved Scissors, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Small Grasping Retractor"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:13:00
extraction_results.csv,row38_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row38_bipolar_forceps.png,bipolar forceps,"Small Grasping Retractor, Monopolar Curved Scissors, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Small Grasping Retractor"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:13:09
extraction_results.csv,row39_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row39_bipolar_forceps.png,bipolar forceps,"Monopolar Curved Scissors, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:13:18
extraction_results.csv,row40_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row40_needle_driver.png,needle driver,"Mega Needle Driver, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:13:27
extraction_results.csv,row41_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row41_nancamera_in.png,nan(camera in),Error parsing JSON response,"I cannot identify people or tools based on the description alone. If you provide an image showing the tool, I can try to identify it.",2025-04-05 14:13:36
extraction_results.csv,row42_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row42_cadiere_forceps.png,cadiere forceps,,"{
  ""instruments"": []
}",2025-04-05 14:13:44
extraction_results.csv,row43_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row43_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:13:52
extraction_results.csv,row44_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row44_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:14:37
extraction_results.csv,row45_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row45_needle_driver.png,needle driver,"Cadier Forceps, Large Needle Driver, Large Suturecut Needle Driver","{
  ""instruments"": [""Cadier Forceps"", ""Large Needle Driver"", ""Large Suturecut Needle Driver""]
}",2025-04-05 14:14:46
extraction_results.csv,row46_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row46_needle_driver.png,needle driver,"Cadiere Forceps, Large Needle Driver, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:14:54
extraction_results.csv,row47_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row47_monopolar_curved_scissors.png,monopolar curved scissors,Monopolar Curved Scissors,"{
  ""instruments"": [
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:15:02
extraction_results.csv,row48_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row48_bipolar_forceps.png,bipolar forceps,Monopolar Curved Scissors,"```json
{
  ""instruments"": [
    ""Monopolar Curved Scissors""
  ]
}
```",2025-04-05 14:15:13
extraction_results.csv,row49_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row49_bipolar_forceps.png,bipolar forceps,"Cadier Forceps, Monopolar Curved Scissors, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadier Forceps"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:15:21
extraction_results.csv,row55_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row55_bipolar_forceps.png,bipolar forceps,"Cadier Forceps, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadier Forceps"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:15:31
extraction_results.csv,row56_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row56_bipolar_forceps.png,bipolar forceps,,"```json
{
  ""instruments"": []
}
```",2025-04-05 14:15:40
extraction_results.csv,row57_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row57_cadiere_forceps.png,cadiere forceps,"Cadiere Forceps, Monopolar Curved Scissors, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:15:48
extraction_results.csv,row58_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row58_nancamera_in.png,nan(camera in),"Cadiere Forceps, Monopolar Curved Scissors, Maryland Bipolar Forceps","```json
{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}
```",2025-04-05 14:15:58
extraction_results.csv,row59_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row59_monopolar_curved_scissors.png,monopolar curved scissors,"Cadiere Forceps, Monopolar Curved Scissors, Maryland Bipolar Forceps","```json
{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Monopolar Curved Scissors"",
    ""Maryland Bipolar Forceps""
  ]
}
```",2025-04-05 14:16:08
extraction_results.csv,row60_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row60_clip_applier.png,clip applier ,Clip Applier,"{
  ""instruments"": [
    ""Clip Applier""
  ]
}",2025-04-05 14:16:16
extraction_results.csv,row61_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row61_clip_applier.png,clip applier ,Large Clip Applier,"{
  ""instruments"": [
    ""Large Clip Applier""
  ]
}",2025-04-05 14:16:25
extraction_results.csv,row62_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row62_monopolar_curved_scissors.png,monopolar curved scissors,Cadiere Forceps,"{
  ""instruments"": [
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:16:34
extraction_results.csv,row63_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row63_clip_applier.png,clip applier ,Large Clip Applier,"{
  ""instruments"": [""Large Clip Applier""]
}",2025-04-05 14:16:43
extraction_results.csv,row64_clip_applier.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row64_clip_applier.png,clip applier ,Large Clip Applier,"{
  ""instruments"": [
    ""Large Clip Applier""
  ]
}",2025-04-05 14:16:52
extraction_results.csv,row65_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row65_monopolar_curved_scissors.png,monopolar curved scissors,,"{
  ""instruments"": []
}",2025-04-05 14:17:00
extraction_results.csv,row66_vessel_sealer.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row66_vessel_sealer.png,vessel sealer,Vessel Sealer,"{
  ""instruments"": [""Vessel Sealer""]
}",2025-04-05 14:17:09
extraction_results.csv,row67_stapler.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row67_stapler.png,stapler,"Cadiere Forceps, Stapler 45","```json
{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Stapler 45""
  ]
}
```",2025-04-05 14:17:18
extraction_results.csv,row68_stapler.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row68_stapler.png,stapler,"Cadiere Forceps, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:17:26
extraction_results.csv,row69_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row69_monopolar_curved_scissors.png,monopolar curved scissors,,"{
  ""instruments"": []
}",2025-04-05 14:17:35
extraction_results.csv,row70_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row70_bipolar_forceps.png,bipolar forceps,"Cadiere Forceps, Stapler 45 (Blue), Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Stapler 45 (Blue)"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:17:45
extraction_results.csv,row71_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row71_bipolar_forceps.png,bipolar forceps,Stapler 45 (Blue),"```json
{
  ""instruments"": [
    ""Stapler 45 (Blue)""
  ]
}
```",2025-04-05 14:17:54
extraction_results.csv,row72_stapler.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row72_stapler.png,stapler,"Cadiere Forceps, Sureform 60, Maryland Bipolar Forceps","{
  ""instruments"": [
    ""Cadiere Forceps"",
    ""Sureform 60"",
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:18:02
extraction_results.csv,row73_permanent_cautery_hook_spatula.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row73_permanent_cautery_hook_spatula.png,permanent cautery hook/spatula,Permanent Cautery Spatula,"{
  ""instruments"": [
    ""Permanent Cautery Spatula""
  ]
}",2025-04-05 14:18:13
extraction_results.csv,row74_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row74_cadiere_forceps.png,cadiere forceps,Error parsing JSON response,I can't identify the tool name from this image.,2025-04-05 14:18:22
extraction_results.csv,row75_tip-up_fenestrated_grasper.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row75_tip-up_fenestrated_grasper.png,tip-up fenestrated grasper,Cadiere Forceps,"{
  ""instruments"": [
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:18:31
extraction_results.csv,row76_tip-up_fenestrated_grasper.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row76_tip-up_fenestrated_grasper.png,tip-up fenestrated grasper,"Tip-up Fenestrated Grasper, Permanent Cautery Spatula, Cadiere Forceps","{
  ""instruments"": [
    ""Tip-up Fenestrated Grasper"",
    ""Permanent Cautery Spatula"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:18:39
extraction_results.csv,row77_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row77_nancamera_in.png,nan(camera in),"Mega Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:18:47
extraction_results.csv,row78_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row78_prograsp_forceps.png,prograsp forceps,Error parsing JSON response,"I'm unable to identify or name individuals or features in images. However, you seem to be referring to a surgical tool. If you have a question about specific instruments, feel free to provide more context!",2025-04-05 14:18:56
extraction_results.csv,row79_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row79_needle_driver.png,needle driver,Error parsing JSON response,"I'm unable to identify or name people in images. If there are objects or tools visible, please let me know how else I may assist you!",2025-04-05 14:19:07
extraction_results.csv,row80_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row80_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:19:15
extraction_results.csv,row81_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_021/row81_prograsp_forceps.png,prograsp forceps,,"{
  ""instruments"": []
}",2025-04-05 14:19:22
extraction_results.csv,row0_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row0_needle_driver.png,needle driver,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:19:31
extraction_results.csv,row1_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row1_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:19:39
extraction_results.csv,row2_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row2_prograsp_forceps.png,prograsp forceps,"Large Needle Driver, Mega Suturecut Needle Driver, Prograsp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega Suturecut Needle Driver"",
    ""Prograsp Forceps""
  ]
}",2025-04-05 14:19:47
extraction_results.csv,row3_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row3_prograsp_forceps.png,prograsp forceps,"Large Needle Driver, Mega SutureCut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Mega SutureCut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:19:55
extraction_results.csv,row4_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row4_needle_driver.png,needle driver,"Mega Needle Driver, Mega Sutrecut Needle Driver, ProGrasp Forceps","{
  ""instruments"": [
    ""Mega Needle Driver"",
    ""Mega Sutrecut Needle Driver"",
    ""ProGrasp Forceps""
  ]
}",2025-04-05 14:20:04
extraction_results.csv,row7_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row7_prograsp_forceps.png,prograsp forceps,"Large Needle Driver, ProGrasp Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""ProGrasp Forceps""
  ]
}
```",2025-04-05 14:20:14
extraction_results.csv,row8_prograsp_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row8_prograsp_forceps.png,prograsp forceps,,"{
  ""instruments"": []
}",2025-04-05 14:20:23
extraction_results.csv,row9_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row9_needle_driver.png,needle driver,Large Needle Driver,"{
  ""instruments"": [
    ""Large Needle Driver""
  ]
}",2025-04-05 14:20:32
extraction_results.csv,row10_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row10_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:20:41
extraction_results.csv,row11_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row11_needle_driver.png,needle driver,Large Needle Driver,"{
  ""instruments"": [""Large Needle Driver""]
}",2025-04-05 14:20:49
extraction_results.csv,row12_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row12_needle_driver.png,needle driver,Large SutureCut Needle Driver,"{
  ""instruments"": [""Large SutureCut Needle Driver""]
}",2025-04-05 14:20:58
extraction_results.csv,row13_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row13_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:21:07
extraction_results.csv,row14_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row14_needle_driver.png,needle driver,Large SutureCut Needle Driver,"{
  ""instruments"": [""Large SutureCut Needle Driver""]
}",2025-04-05 14:21:15
extraction_results.csv,row15_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row15_cadiere_forceps.png,cadiere forceps,"Large Needle Driver, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:21:25
extraction_results.csv,row16_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row16_bipolar_forceps.png,bipolar forceps,"Large Needle Driver, Fenestrated Bipolar Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Fenestrated Bipolar Forceps""
  ]
}",2025-04-05 14:21:34
extraction_results.csv,row17_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row17_bipolar_forceps.png,bipolar forceps,"Large Needle Driver, Large Suturecut Needle Driver, Fenestrated Bipolar Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large Suturecut Needle Driver"",
    ""Fenestrated Bipolar Forceps""
  ]
}",2025-04-05 14:21:43
extraction_results.csv,row18_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row18_monopolar_curved_scissors.png,monopolar curved scissors,"Large Needle Driver, Monopolar Curved Scissors, Fenestrated Bipolar Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Monopolar Curved Scissors"",
    ""Fenestrated Bipolar Forceps""
  ]
}
```",2025-04-05 14:21:52
extraction_results.csv,row19_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row19_needle_driver.png,needle driver,"Large Needle Driver, Large Suture Cut Needle Driver, Fenestrated Bipolar Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large Suture Cut Needle Driver"",
    ""Fenestrated Bipolar Forceps""
  ]
}",2025-04-05 14:22:02
extraction_results.csv,row20_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row20_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:22:11
extraction_results.csv,row21_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row21_needle_driver.png,needle driver,"Large Needle Driver, Large Suture Cut Needle Driver, Fenestrated Bipolar Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large Suture Cut Needle Driver"",
    ""Fenestrated Bipolar Forceps""
  ]
}
```",2025-04-05 14:22:20
extraction_results.csv,row22_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row22_needle_driver.png,needle driver,"Large Needle Driver, Large Suture Cut Needle Driver, Fenestrated Bipolar Forceps","```json
{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large Suture Cut Needle Driver"",
    ""Fenestrated Bipolar Forceps""
  ]
}
```",2025-04-05 14:22:29
extraction_results.csv,row23_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row23_bipolar_forceps.png,bipolar forceps,"Fenestrated Bipolar Forceps, Large Suture Cut Needle Driver","{
  ""instruments"": [
    ""Fenestrated Bipolar Forceps"",
    ""Large Suture Cut Needle Driver""
  ]
}",2025-04-05 14:22:38
extraction_results.csv,row24_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row24_bipolar_forceps.png,bipolar forceps,"Fenestrated Bipolar Forceps, Large SutureCut Needle Driver","{
  ""instruments"": [
    ""Fenestrated Bipolar Forceps"",
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:22:47
extraction_results.csv,row25_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row25_cadiere_forceps.png,cadiere forceps,"Fenestrated Bipolar Forceps, Cadiere Forceps","{
  ""instruments"": [
    ""Fenestrated Bipolar Forceps"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:22:56
extraction_results.csv,row26_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row26_monopolar_curved_scissors.png,monopolar curved scissors,"Fenestrated Bipolar Forceps, Monopolar Curved Scissors","{
  ""instruments"": [
    ""Fenestrated Bipolar Forceps"",
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:23:04
extraction_results.csv,row27_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row27_nancamera_in.png,nan(camera in),,"{
  ""instruments"": []
}",2025-04-05 14:23:13
extraction_results.csv,row28_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row28_needle_driver.png,needle driver,,"{
  ""instruments"": []
}",2025-04-05 14:23:23
extraction_results.csv,row29_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row29_needle_driver.png,needle driver,"Large Needle Driver, Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:23:32
extraction_results.csv,row30_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row30_needle_driver.png,needle driver,Error parsing JSON response,"I'm sorry, I can't identify the tool or provide its name.",2025-04-05 14:23:40
extraction_results.csv,row31_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row31_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver, Cadier Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver"",
    ""Cadier Forceps""
  ]
}",2025-04-05 14:23:54
extraction_results.csv,row32_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row32_nancamera_in.png,nan(camera in),,"{
  ""instruments"": []
}",2025-04-05 14:24:02
extraction_results.csv,row33_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row33_bipolar_forceps.png,bipolar forceps,,"{
  ""instruments"": []
}",2025-04-05 14:24:10
extraction_results.csv,row34_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row34_bipolar_forceps.png,bipolar forceps,Error parsing JSON response,"I'm sorry, I can't assist with identifying or analyzing this image.",2025-04-05 14:24:20
extraction_results.csv,row35_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row35_bipolar_forceps.png,bipolar forceps,,"{
  ""instruments"": []
}",2025-04-05 14:24:28
extraction_results.csv,row36_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row36_bipolar_forceps.png,bipolar forceps,Maryland Bipolar Forceps,"{
  ""instruments"": [
    ""Maryland Bipolar Forceps""
  ]
}",2025-04-05 14:24:38
extraction_results.csv,row37_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row37_monopolar_curved_scissors.png,monopolar curved scissors,Maryland Bipolar Forceps,"{
  ""instruments"": [""Maryland Bipolar Forceps""]
}",2025-04-05 14:24:48
extraction_results.csv,row38_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row38_cadiere_forceps.png,cadiere forceps,Cadiere Forceps,"```json
{
  ""instruments"": [""Cadiere Forceps""]
}
```",2025-04-05 14:24:56
extraction_results.csv,row39_grasping_retractor.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row39_grasping_retractor.png,grasping retractor,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:25:05
extraction_results.csv,row40_grasping_retractor.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row40_grasping_retractor.png,grasping retractor,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:25:15
extraction_results.csv,row41_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row41_nancamera_in.png,nan(camera in),"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:25:22
extraction_results.csv,row42_nancamera_in.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row42_nancamera_in.png,nan(camera in),Monopolar Curved Scissors,"{
  ""instruments"": [
    ""Monopolar Curved Scissors""
  ]
}",2025-04-05 14:25:32
extraction_results.csv,row43_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row43_needle_driver.png,needle driver,"Maryland Bipolar Forceps, Small Grasping Retractor","```json
{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Small Grasping Retractor""
  ]
}
```",2025-04-05 14:25:41
extraction_results.csv,row44_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row44_needle_driver.png,needle driver,"Maryland Bipolar Forceps, Mega Needle Driver, Small Grasping Retractor","```json
{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Mega Needle Driver"",
    ""Small Grasping Retractor""
  ]
}
```",2025-04-05 14:25:50
extraction_results.csv,row45_monopolar_curved_scissors.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row45_monopolar_curved_scissors.png,monopolar curved scissors,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Small Grasping Retractor","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Small Grasping Retractor""
  ]
}",2025-04-05 14:25:59
extraction_results.csv,row46_cadiere_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row46_cadiere_forceps.png,cadiere forceps,"Maryland Bipolar Forceps, Monopolar Curved Scissors, Cadiere Forceps","{
  ""instruments"": [
    ""Maryland Bipolar Forceps"",
    ""Monopolar Curved Scissors"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:26:09
extraction_results.csv,row47_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row47_needle_driver.png,needle driver,"Large Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:26:18
extraction_results.csv,row48_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row48_needle_driver.png,needle driver,"Large Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:26:26
extraction_results.csv,row49_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row49_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:26:35
extraction_results.csv,row50_needle_driver.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row50_needle_driver.png,needle driver,"Large Needle Driver, Large SutureCut Needle Driver, Cadiere Forceps","{
  ""instruments"": [
    ""Large Needle Driver"",
    ""Large SutureCut Needle Driver"",
    ""Cadiere Forceps""
  ]
}",2025-04-05 14:26:44
extraction_results.csv,row51_bipolar_forceps.png,/Volumes/TVault2/datasets/sugvu24/extracted_frames/case_022/row51_bipolar_forceps.png,bipolar forceps,Large SutureCut Needle Driver,"{
  ""instruments"": [
    ""Large SutureCut Needle Driver""
  ]
}",2025-04-05 14:26:56
